planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,descShared,headcount,nameMatched,sumMatched,inheritedSub,orphan,multiSum,inferred,ambiguous
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","","","","","分支計畫","61891","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","2000","業務費","","","用途別一級","8748","1.辦理第3週期校務評鑑之追蹤評鑑、再評鑑經費，以及實地評鑑委員之評鑑費、出席費、旅運費、雜支及業務費等7,460千元。2.辦理提升我國高等教育評鑑品質相關研究計畫、自主性系所品保研究、國際品質保證制度研究等經費1,288千元。","1","","","","","","","true","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","2000","業務費","2039","委辦費","用途別二級","8748","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","4000","獎補助費","","","用途別一級","53143","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","4000","獎補助費","4030","對特種基金之補助","用途別二級","3000","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","4000","獎補助費","4040","對國內團體之捐助","用途別二級","47583","3.補助評鑑中心推動評鑑相關事務、國際交流及認可等經費47,583千元，包括：(1)評鑑中心人事費、營運費及設備費等42,875千元。(2)建立校務評鑑人才資料庫、推動校務評鑑委員培訓與研習、推動高等教育評鑑國際交流與合作、出版評鑑雙月刊及高教評鑑與發展期刊、資訊安全維護等經費4,708千元。","3","","","","","true","","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","","","","","未歸戶說明","","4.補助學校自主辦理系所品保經費5,560千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","05","推動大學評鑑制度","4000","獎補助費","4045","對私校之獎助","用途別二級","2560","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","分支計畫","16051960","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","2.推動擴大招收僑外生政策及國際化相關方案經費259,658千元，包括：(1)重點產業領域擴大招收僑生港澳學生及外國學生實施計畫：配合國家發展委員會移民政策規劃，提供學校國際招生彈性措施，以擴充僑外生生源，促進優秀人才留臺就業，計畫內容包含核定重點產業系所及補助學校成立國際專修部（含開辦費及學生華語先修費用）等所需經費120,038千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","(2)國際經貿談判人才培育、臺奧學研合作計畫、非洲專案計畫、擴大辦理人文社會科學學術人才跨國培育計畫培力等經費139,620千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","3.引導並鼓勵公立大學招收經濟及文化不利學生，強化公私立學校建立完整就學扶助及輔導機制等經費200,000千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","4.推動大學校院延攬國際頂尖人才計畫（玉山學者或玉山青年學者），除法定本薪待遇由大學提供之外，經由學校申請獲審查通過之學者，玉山學者每年最多補助外加薪資5,000千元，一次核給3年、玉山青年學者每年最多補助外加薪資1,500千元，一次核給5年；前述學者每年再核給學術交流暨工作費，最多1,500千元，以及建置及營運中英文玉山（青年）學者資訊網站、計畫審查等經費，所需經費660,000千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","5.補助本部於108至111年度已核定之臺灣重點領域獎學金計畫，選送國內優秀學生攻讀世界百大名校博士班，透過獎助學金的補助栽培，發展尖端技術與能力，並吸引獲選學生於畢業後返國服務，所需經費79,465千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","","","","","未歸戶說明","","7.推動大專校院學生雙語化學習計畫第二期，強化學生英語力、落實全英語授課（EMI）課程品保、促進整體大學國際化，所需經費1,578,000千元。","","","","","","","true","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","2000","業務費","","","用途別一級","233629","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","2000","業務費","2036","按日按件計資酬金","用途別二級","4000","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","2000","業務費","2039","委辦費","用途別二級","228502","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","2000","業務費","2054","一般事務費","用途別二級","327","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","2000","業務費","2072","國內旅費","用途別二級","800","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","3000","設備及投資","","","用途別一級","1272744","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","3000","設備及投資","3045","投資","用途別二級","1272744","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","4000","獎補助費","","","用途別一級","14545587","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","4000","獎補助費","4030","對特種基金之補助","用途別二級","11462626","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","4000","獎補助費","4045","對私校之獎助","用途別二級","2512353","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","06","引導學校多元發展及提升教學品質","4000","獎補助費","4050","對學生之獎助","用途別二級","570608","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","07","拉近公私立學校學雜費差距專案減免","","","","","分支計畫","416500","","","","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","07","拉近公私立學校學雜費差距專案減免","4000","獎補助費","","","用途別一級","416500","本項計需經費416,500千元，係辦理拉近公私立學校學雜費差距及其配套措施方案，其內容如下：為擴大對經濟弱勢學生照顧，加碼減免大專弱勢學生學雜費，辦理大專校院弱勢學生助學計畫，補助公立大學校院弱勢學生助學金416,500千元。","0","true","","","","","","","",""
"5120010201","高等教育行政及督導","26,218,737","07","拉近公私立學校學雜費差距專案減免","4000","獎補助費","4050","對學生之獎助","用途別二級","416500","本項計需經費416,500千元，係辦理拉近公私立學校學雜費差距及其配套措施方案，其內容如下：為擴大對經濟弱勢學生照顧，加碼減免大專弱勢學生學雜費，辦理大專校院弱勢學生助學計畫，補助公立大學校院弱勢學生助學金416,500千元。","0","true","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","分支計畫","771297","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","1.為支持十二年國民基本教育適性分流，辦理包括技專校院與社教館所合作策劃農林漁牧工領域職業試探、體驗活動，以及與國立社教館所合作進行技職教育宣導等，並規劃支持與整合性活動及說明會，以及五專三區招生宣導計畫等相關經費43,620千元（含媒體政策及業務宣導費8,389千元）。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","2.編修技專校院一覽表、中華民國技職教育簡介手冊、技職教育法規選輯、業務參考手冊等經費1,722千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","3.鼓勵技職校院師生取得產業所需專業證照，辦理技職類科與職業證照盤點作業、專業證照考照輔導見習、推動國手專業技術能力提升、強化技職學生專業技術能力，以及提供自學進修者參與專科學力鑑定考試等經費14,534千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","4.補助技專校院辦理全國性或國際性技藝能競賽、培訓或補助學生出國參加著名國際性技藝能競賽，並辦理表揚活動等經費17,545千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","5.推動產學攜手合作計畫，鼓勵高職與技專校院及業界合作開設人才培育專班，並補助低收入戶、中低收入戶及經濟弱勢學生（家庭年所得70萬元以下）就讀獎助學金等經費171,630千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","6.提升技專校院原住民族學生學習成就及就業能力，同時促進原住民族文化發展，補助技專校院推展原住民族技職教育等經費20,837千元（原住民族教育經費）。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","7.辦理新設系科規劃與增調系科總量發展規模及資源條件標準審核經費6,500千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","8.因應產業發展趨勢，推動多元產業技術人才培育相關計畫及3+2新五專模式專班等經費91,910千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","10.規劃及改進技專校院多元入學制度、入學測驗方式及配套措施、補助技專校院招生相關單位辦理招生試務工作，建立統一入學測驗題庫與提升閱卷試務作業，以及採民主審議方式建構技高、技專學習歷程溝通平臺等招生專業化措施等經費307,256千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","11.補助低收入戶及中低收入戶子女參加技專校院統一入學測驗及各聯合招生委員會所需報名費，以保障弱勢學生升學權益相關經費10,800千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","","","","","未歸戶說明","","12.補助技專校院海事類科海上實習及提升教學品質改進方案12,943千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","","","用途別一級","110626","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2036","按日按件計資酬金","用途別二級","1616","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2039","委辦費","用途別二級","99636","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2051","物品","用途別二級","1000","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2054","一般事務費","用途別二級","7403","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2072","國內旅費","用途別二級","701","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","2000","業務費","2084","短程車資","用途別二級","270","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","3000","設備及投資","","","用途別一級","13600","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","3000","設備及投資","3045","投資","用途別二級","13600","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","4000","獎補助費","","","用途別一級","647071","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","4000","獎補助費","4030","對特種基金之補助","用途別二級","163218","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","4000","獎補助費","4040","對國內團體之捐助","用途別二級","165226","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","4000","獎補助費","4045","對私校之獎助","用途別二級","133627","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","01","強化技職教育學制及特色","4000","獎補助費","4050","對學生之獎助","用途別二級","185000","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","","","","","分支計畫","313776","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","","","用途別一級","42985","1.為提升整體技職教育辦學品質，辦理全國技專校院校長會議、總務相關人員之業務檢討研習、跨部會整合會議、董事會運作輔導、內部控制督導、技專校院改制、私立學校專案輔導及退場、大專校院轉型輔導等業務及推動技職教育業務處理人力等所需經費42,985千元。","1","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","","","","","未歸戶說明","","2.推動大學合併，協助國立技專校院合併後行政與教學單位搬遷、資訊系統整合、軟硬體建設；補助國立技專校院因應產業需求，對焦區域產業聚落中階以上專業技術人才需求，改善教學環境與設備；補助技專校院改善校舍建築、公共安全設施與災損復原、提升教學研究效益之圖書儀器設備、推動「新世代學生住宿環境提升計畫」策略措施「校內學生宿舍建築貸款利息補助」（國立技專校院）及推動國立技專校院提升節能設備與減碳措施等經費270,791千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","2033","約用人員酬金","用途別二級","12120","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","2036","按日按件計資酬金","用途別二級","9160","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","2039","委辦費","用途別二級","12900","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","2054","一般事務費","用途別二級","8005","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","2000","業務費","2072","國內旅費","用途別二級","800","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","3000","設備及投資","","","用途別一級","162475","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","3000","設備及投資","3045","投資","用途別二級","162475","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","4000","獎補助費","","","用途別一級","108316","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","02","輔導改進技專校院之管理發展","4000","獎補助費","4030","對特種基金之補助","用途別二級","108316","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","分支計畫","920995","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","1.推動產學合作，加強技專校院應用研究能力；推動建立學術倫理發展改進機制等經費134,761千元，包括：(1)推動產學連結合作育才平臺，加強大專校院與產業共同合作人才培育機制；提升學生創新思考與動手實作能力等經費86,204千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","(2)引導技專校院釋放創新能量，辦理技專校院學生實務專題製作競賽及成果展、研發成果與技術交易展示、產學交流座談、檢討會、宣導成果、高教技職刊物等經費8,927千元（含媒體政策及業務宣導費634千元）。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","(3)產學合作及推動建立學術倫理發展改進機制及推動圖書館業務之行政運作、訪視、管考、審查作業等經費39,630千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","2.引導大專校院對焦產業需求辦理產業學院，開設契合式產學合作人才培育學程，以客製化模式共同培育人才經費60,000千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","3.強化技專校院實習學生權益保障，辦理實習課程績效評量、推動教師至產業研習研究、維運課程資源網、鼓勵開設智慧財產權與社會關切議題等課程及工作坊業務等經費14,000千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","4.為表揚技專校院教師專業實務應用研發成果對產業及技職人才培育貢獻，辦理國家產學大師獎推薦、評選及頒獎典禮作業經費18,634千元，包括：(1)組成評選及審議小組訂定評選須知、辦理評選審查作業等所需出席費、審查費等2,650千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","(2)辦理國家產學大師獎受理推薦系統及作業網站、製作獲獎事蹟影片及手冊、獎項獎座製作及頒獎典禮事宜等經費6,984千元（含媒體政策及業務宣導費608千元）。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","2000","業務費","","","用途別一級","98075","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","2000","業務費","2036","按日按件計資酬金","用途別二級","1550","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","2000","業務費","2039","委辦費","用途別二級","95006","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","2000","業務費","2054","一般事務費","用途別二級","319","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","2000","業務費","2072","國內旅費","用途別二級","1200","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","3000","設備及投資","","","用途別一級","281154","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","3000","設備及投資","3045","投資","用途別二級","281154","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","4000","獎補助費","","","用途別一級","541766","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","4000","獎補助費","4030","對特種基金之補助","用途別二級","147095","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","4000","獎補助費","4045","對私校之獎助","用途別二級","385671","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","4000","獎補助費","4085","獎勵及慰問","用途別二級","9000","(3)獎勵國家產學大師獎獲獎人獎金9,000千元。","8","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","5.推動實作設備精進計畫，補助技專校院升級現有場域及教學設備，開設產業需求之實務課程等經費535,400千元，包括：(1)教學實作場域建置方案：針對五大信賴產業或重點產業核心能力建置貼近產業實際之教學場域，包括教學設備採購、場域修繕及實作課程開設等經費420,400千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","(2)課程師資設備精進方案：針對五大信賴產業或重點產業核心能力，提升現有教學場域軟硬體資源，包括提升教師產業知能、擴充實務教學課程等經費100,000千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","(3)計畫之行政運作、訪視、管考、審查作業等經費15,000千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","03","推動產學合作人才培育與技術研發","","","","","未歸戶說明","","6.配合經濟部推動「無人載具（無人機及水面水下無人船）產業發展統籌型計畫」，補助大專校院採購無人機、建置無人機相關教學系統、發展應用課程，及辦理無人機科普教育推廣等相關經費158,200千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","","","","","分支計畫","1841255","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","","","","","未歸戶說明","","1.推動技職教育教務行政制度及工作，整合技職教育資訊傳播網網站及相關網站等經費25,459千元，包括維護技專校院校務資料庫，提供系所總量管制、各類獎補助及評鑑等所需各校校務資料。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","","","","","未歸戶說明","","2.推動技專校院國際化相關經費692,206千元，包括：(1)補助技專校院辦理新南向產學合作國際專班等經費472,500千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","","","","","未歸戶說明","","(2)推動重點領域擴大招收僑生港澳學生及外國學生實施計畫等相關經費193,310千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","","","","","未歸戶說明","","(3)推動技專校院國際化相關計畫，包括辦理高等技職教育國際論壇或與其他國家高等技職教育國際合作、技專校院雙語教育等相關經費25,899千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","","","用途別一級","147833","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","2036","按日按件計資酬金","用途別二級","12318","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","2039","委辦費","用途別二級","131035","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","2054","一般事務費","用途別二級","3391","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","2072","國內旅費","用途別二級","592","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","2000","業務費","2078","國外旅費","用途別二級","497","(4)訪問東南亞國家技職教育相關機構、政府單位與參加國際教育展、日本技職教育體系及升學制度等推動情形等經費497千元。","5","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","4000","獎補助費","","","用途別一級","1693422","3.提升技專校院教學品質及精進技專校院評鑑制度，辦理各項評鑑業務經費50,927千元。","6","","","","","","","","false","true"
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","4000","獎補助費","4030","對特種基金之補助","用途別二級","159314","4.補助國私立技專校院獎助生納保經費、辦理教學助理全面納保及衍生身心障礙者與原住民族雇用所需相關經費35,000千元（國立技專校院5,000千元；私立技專校院30,000千元）。","7","","","","","","","","false","true"
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","4000","獎補助費","4045","對私校之獎助","用途別二級","784108","5.促進國際生來臺暨留臺中程計畫經行政院114年8月14日院臺教字第1141021063號函核定修正，分4年辦理，總經費3,380,000千元，113至114年度已編列1,597,463千元，本年度續編第3年經費857,463千元，本科目編列組成國際合作聯盟及設立海外基地，擴大招生及交流合作、華語教育推廣等經費287,663千元。","8","","","","","","","","false","true"
"5120010202","技術職業教育行政及督導","10,823,723","04","技職教育行政革新與國際交流及評鑑","4000","獎補助費","4050","對學生之獎助","用途別二級","750000","6.為全面減輕學生住宿負擔，規劃「大專校院學生校內住宿補貼」補貼技專校院約72,800床次，以「一般身分收費」約67,300床，每名每學期補助5,000元為原則，及「低收、中低收之經濟弱勢身分收費」約5,500床，每名每學期補助7,000元為原則，所需經費750,000千元。","9","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","","","","","分支計畫","6679658","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","","","","","未歸戶說明","","1.引導技專校院推動以學生為主體之教學創新，厚植學生基礎、通識、資訊科技及跨領域能力，精進學生實務學習與教師實務經驗、發展創新教學模式、推動教學實踐研究、強化雙語教育、以產業及問題導向學習模式，增強學生學以致用及解決問題之就業力，優化師資質量及改善生師比，並鼓勵產學合作，厚植研發能量，建構創新創業生態環境，強化創新產業人才培育與推動國際交流，精進辦學優勢與特色，協助學校建立國際化的行政支持系統及提升校園資安防護韌性等所需經費4,979,960千元（含媒體政策及業務宣導費450千元）。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","","","","","未歸戶說明","","2.鼓勵科技大學立基於研發能量及發展優勢，依據國內外重要發展議題及產業需求進行研究研發計畫，以回應社會及產業需求等所需經費454,888千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","","","","","未歸戶說明","","3.鼓勵技專校院實踐大學社會責任，發掘在地社區之人文特色及發展需求，聚焦區域產業需求促成關鍵技術開發，協助師生社會參與及在地問題解決，以跨系科、跨領域、跨校合作，促進學生場域實作學習與分享，創造城鄉、產學、文化發展創新價值，推動師生社會創新等所需經費600,000千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","","","","","未歸戶說明","","4.強化技專校院對經濟及文化不利學生照顧及在學輔導，協助學生投入就業職場，以及透過產官學協助經濟及文化不利學生安心學習等所需經費644,810千元。","","","","","","","true","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","2000","業務費","","","用途別一級","132754","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","2000","業務費","2036","按日按件計資酬金","用途別二級","10000","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","2000","業務費","2039","委辦費","用途別二級","119074","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","2000","業務費","2054","一般事務費","用途別二級","2880","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","2000","業務費","2072","國內旅費","用途別二級","800","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","3000","設備及投資","","","用途別一級","573120","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","3000","設備及投資","3045","投資","用途別二級","573120","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","4000","獎補助費","","","用途別一級","5973784","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","4000","獎補助費","4030","對特種基金之補助","用途別二級","1950950","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","4000","獎補助費","4045","對私校之獎助","用途別二級","3378129","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","05","引導學校發展多元特色及教學創新","4000","獎補助費","4050","對學生之獎助","用途別二級","644705","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","06","拉近公私立學校學雜費差距專案減免","","","","","分支計畫","296742","","","","","","","","","","",""
"5120010202","技術職業教育行政及督導","10,823,723","06","拉近公私立學校學雜費差距專案減免","4000","獎補助費","","","用途別一級","296742","本項計需經費296,742千元，係辦理拉近公私立學校學雜費差距及其配套措施方案，其內容如下：為擴大對經濟弱勢學生照顧，加碼減免大專弱勢學生學雜費，辦理大專校院弱勢學生助學計畫，補助公立技專校院弱勢學生助學金296,742千元。","0","true","","","","","","","",""
