planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,headcount,descIdx,nameMatched,multiSum,descShared,inferred,ambiguous,orphan,inheritedSub,comboMatched
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2054","一般事務費","用途別二級","4740","7.一般事務費計編列4,740千元，內容如下：(1)家庭收支調查贈送受查戶調查紀念品1,430千元、記帳戶獎勵品230千元。(2)紅布幔及相關用品製作400千元、調查表件及調查報告印刷費848千元、樣本名冊製作150千元。(3)縣市贈送協助調查者紀念品700千元、縣市講習會相關費用575千元。(4)研討會場佈置及餐費53千元、績優單位及優秀工作人員獎牌（座）80千元、辦理講師、電腦系統訓練及雜支等費用274千元。","","11","true","","","","","","true",""
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2066","器具養護費","用途別二級","6","8.辦公器具與設施等養護費12千元。","","15","","","true","","","","","true"
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2069","設施及機械設備養護費","用途別二級","6","8.辦公器具與設施等養護費12千元。","","15","","","true","","","","","true"
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2072","國內旅費","用途別二級","400","9.派員督導家庭收支調查及參加各項會議等國內旅費400千元。","","16","true","","","","","","",""
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2081","運費","用途別二級","30","10.調查表件寄送各縣市運費30千元。","","17","true","","","","","","",""
"3203101300","綜合統計業務","27,082","03","辦理家庭收支統計","2000","業務費","2084","短程車資","用途別二級","5","11.洽公短程車資5千元。","","18","true","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","","","","","分支計畫","845","","","","","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","","","用途別一級","845","本分支計畫為地方政府公務統計業務之推動輔導經費，計編列業務費845千元，內容如下：","","0","true","","true","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2003","教育訓練費","用途別二級","25","1.參加業務相關研習課程所需費用25千元。","","1","","","","true","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2009","通訊費","用途別二級","40","2.電話費與郵資40千元。","","2","","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2018","資訊服務費","用途別二級","50","3.辦理公務統計管理資訊系統操作維運技術服務費50千元。","","3","","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2021","其他業務租金","用途別二級","25","4.公務所需影印機租金25千元。","","4","","","","true","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2036","按日按件計資酬金","用途別二級","63","5.辦理地方政府公務統計業務研習及相關會議講師鐘點費63千元。","","5","","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2051","物品","用途別二級","60","6.物品計編列60千元，內容如下：(1)業務所需文具、紙張、電腦消耗用品及業務參考書刊等30千元。(2)購買計算機、桌邊櫃等辦公所需非消耗品30千元。","","6","true","","","","","","true",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2054","一般事務費","用途別二級","240","7.辦理地方政府統計工作研討會、業務相關研習及會議等費用240千元。","","8","","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2066","器具養護費","用途別二級","3","8.辦公器具與設施等養護費6千元。","","9","","","true","","","","","true"
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2069","設施及機械設備養護費","用途別二級","3","8.辦公器具與設施等養護費6千元。","","9","","","true","","","","","true"
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2072","國內旅費","用途別二級","331","9.派員赴地方政府推動及督導統計業務、參加各項會議等國內旅費331千元。","","10","true","","","","","","",""
"3203101300","綜合統計業務","27,082","04","地方政府公務統計業務之推動輔導","2000","業務費","2084","短程車資","用途別二級","5","10.洽公短程車資5千元。","","11","true","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","","","","","分支計畫","294761","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","","","用途別一級","294761","本分支計畫係辦理每5年1次農林漁牧業普查各項工作，依「114年農林漁牧業普查」作業進程，115年主要工作為普查對象之實地訪查相關作業，計編列業務費294,761千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2009","通訊費","用途別二級","9530","1.普查對象自主網路填報通知函、催報通訊費、各級普查臨時組織間普查相關表件寄送郵資及公務聯繫電話費9,530千元。","","1","true","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2018","資訊服務費","用途別二級","6850","2.農林漁牧業普查網路填報系統、普查資料處理系統、普查統計結果表編製系統、普查區劃分系統等各項資訊系統維護及辦理普查智能客服、頻寬租用、備援服務等費用6,850千元(含資通安全經費388千元)。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2021","其他業務租金","用途別二級","50","3.辦理普查相關會議之場地租借費50千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2027","保險費","用途別二級","120","4.普查人員意外保險費120千元。","","4","true","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2030","兼職費","用途別二級","29030","5.各級普查組織行政人員兼職工作酬勞費29,030千元。","","5","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2036","按日按件計資酬金","用途別二級","182730","6.按日按件計資酬金182,730千元，內容如下：(1)辦理普查勤前會議講師鐘點費1,241千元。(2)辦理普查各級工作人員之調查、審核及登錄等酬勞費181,489千元。","","6","true","","","","","","true",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2051","物品","用途別二級","80","7.編製普查表件所需紙張及碳粉匣等消耗用品相關費用80千元。","","8","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2054","一般事務費","用途別二級","57035","8.一般事務費57,035千元，內容如下：(1)辦理每5年1次農林漁牧業普查宣導短片、短語製作及宣導訊息託播與刊登等費用16,938千元。(2)辦理普查對象通知函及各項普查表件印製與打包、名冊委外列印及普查資料處理費等14,155千元；辦理系統研習會、勤前會議、檢討會等餐費、普查人員意外傷害慰問金及雜支等費用2,565千元；各級普查組織辦公費及籲請普查對象配合填報相關物品製作費13,230千元；辦理績優普查組織及人員獎牌（狀）製作、獎勵金發放等經費10,147千元，合計40,097千元。","","9","true","","","","","","true",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2072","國內旅費","用途別二級","9105","9.辦理各級普查人員系統研習會、勤前會議、檢討會、普查督導等差旅費與特別偏遠交通補助費9,105千元。","","11","","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2081","運費","用途別二級","200","10.寄送普查相關資料、表件及物品等運費200千元。","","12","true","","","","","","",""
"3203101400","國勢普查業務","422,613","01","辦理農林漁牧業普查","2000","業務費","2084","短程車資","用途別二級","31","11.洽公短程車資31千元。","","13","true","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","","","","","分支計畫","32939","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","","","用途別一級","32939","本分支計畫係辦理每5年1次工業及服務業普查各項工作，依「115年工業及服務業普查」作業進程，115年主要工作為普查前置作業及第2次試驗調查，計編列業務費32,939千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2009","通訊費","用途別二級","50","1.郵寄試驗調查表件及公務聯繫電話費50千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2018","資訊服務費","用途別二級","2900","2.工業及服務業普查網路填報系統、普查資料處理系統及普查智能客服等服務費用2,900千元(含資通安全經費115千元)。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2036","按日按件計資酬金","用途別二級","7805","3.辦理普查網路填報系統及行政作業管理系統研習會講師鐘點費312千元；試驗調查及抽樣調查對象判定各項酬勞費7,493千元，合計7,805千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2051","物品","用途別二級","3719","4.辦理試驗調查及普查所需文具、工作袋等相關物品製作費用3,719千元。","","4","true","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2054","一般事務費","用途別二級","16856","5.辦理試驗調查、抽樣調查對象判定、普查需用作業手冊等相關表件印製，以及數位教材、情境教學等製作費用7,473千元；製作贈送受訪廠商填表紀念品3,750千元；製作海報、布幔等費用及雜支5,633千元，合計16,856千元。","","5","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2072","國內旅費","用途別二級","1554","6.辦理試驗調查勤前會議、抽樣調查對象判定勤前會議差旅費549千元；普查網路填報系統及行政作業管理系統研習會差旅費1,005千元，合計1,554千元。","","6","","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2081","運費","用途別二級","35","7.試驗調查相關物品託運費35千元。","","7","true","","","","","","",""
"3203101400","國勢普查業務","422,613","02","辦理工業及服務業普查","2000","業務費","2084","短程車資","用途別二級","20","8.洽公短程車資20千元。","","8","true","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","","","","","分支計畫","1400","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","","","用途別一級","1400","本分支計畫係辦理每10年1次人口及住宅普查、中間年常住人口推估與專題研究等相關工作，計編列業務費1,400千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2009","通訊費","用途別二級","100","1.郵寄各項資料及公務聯繫電話費100千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2051","物品","用途別二級","70","2.編製專題報告所需紙張及電腦消耗用品等相關費用70千元。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2054","一般事務費","用途別二級","1110","3.辦理普查專題研究、資料處理、各項會議資料印製及雜支等費用1,110千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2072","國內旅費","用途別二級","40","4.辦理普查相關作業所需國內旅費40千元。","","4","true","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2081","運費","用途別二級","60","5.辦理普查資料、表件及物品等託運費60千元。","","5","true","","","","","","",""
"3203101400","國勢普查業務","422,613","03","辦理人口及住宅普查","2000","業務費","2084","短程車資","用途別二級","20","6.洽公短程車資20千元。","","6","true","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","","","","","分支計畫","18276","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","","","用途別一級","18276","本分支計畫係蒐集國內外有關統計調查與經濟分析之資料，予以整理、翻譯、分析，並系統化處理、整合、應用各種普抽查資料檔，利用網際網路提供普查及抽樣調查相關統計資訊，加強推廣與應用，計編列業務費18,276千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2003","教育訓練費","用途別二級","110","1.辦理人員教育研習相關訓練等費用110千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2009","通訊費","用途別二級","220","2.郵寄各項資料及公務聯繫電話費220千元。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2018","資訊服務費","用途別二級","6134","3.普抽查地址整編系統、普查地理資訊平臺、調查資訊管理系統、普查行政作業管理系統等服務及維護費用5,460千元；資訊設備維修保養500千元；工具軟體174千元，合計6,134千元(含資通安全經費763千元)。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2021","其他業務租金","用途別二級","572","4.公務所需影印機租金572千元。","","4","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2027","保險費","用途別二級","1284","5.約用人員雇主負擔保險費1,284千元。","","5","true","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2030","兼職費","用途別二級","1050","6.普查評審會聘用專家學者所需兼職費1,050千元。","","6","true","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2033","約用人員酬金","用途別二級","7180","7.約用人員資料整理酬勞費7,180千元。","","7","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2036","按日按件計資酬金","用途別二級","85","8.按日按件計資酬金85千元，內容如下：(1)邀請專家學者出席各種普查及抽樣調查會議出席費60千元。(2)普查資料翻譯稿費25千元。","","8","true","","","","","","true",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2051","物品","用途別二級","300","9.物品300千元，內容如下：(1)消耗品含書籍、文具、紙張及電腦耗材等200千元。(2)非消耗品含購置桌椅、書櫃及計算機等100千元。","","10","true","","","","","","true",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2054","一般事務費","用途別二級","1220","10.普查與抽樣調查資料處理費，各項會議資料、議程印製與裝訂及雜支等費用1,220千元。","","12","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2066","器具養護費","用途別二級","91","11.辦公事務機具保養維護費91千元。","","13","","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2072","國內旅費","用途別二級","20","12.蒐集普查與抽樣調查資料、參加會議國內旅費20千元。","","14","true","","","","","","",""
"3203101400","國勢普查業務","422,613","04","普查資訊供應管理及發展","2000","業務費","2084","短程車資","用途別二級","10","13.洽公短程車資10千元。","","15","true","","","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","","","","","分支計畫","703","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","","","用途別一級","703","本分支計畫係按年辦理國富統計各部門資料蒐集、整理等相關工作，延伸編製國富統計時間數列資料，計編列業務費703千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2009","通訊費","用途別二級","20","1.郵寄國富統計參考資料及公務聯繫電話費20千元。","","1","","","","true","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2051","物品","用途別二級","20","2.辦理國富統計所需影印紙、碳粉、光碟片及其他文具等20千元。","","2","","","","true","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2054","一般事務費","用途別二級","603","3.印製國富統計相關表件、錄製相關資料及雜支等603千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2072","國內旅費","用途別二級","20","4.辦理國富統計所需國內旅費20千元。","","4","true","","","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2081","運費","用途別二級","20","5.國富統計相關資料託運費20千元。","","5","true","","","","","","",""
"3203101400","國勢普查業務","422,613","05","國富統計","2000","業務費","2084","短程車資","用途別二級","20","6.洽公短程車資20千元。","","6","true","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","","","","","分支計畫","41565","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","","","用途別一級","41565","本分支計畫係辦理按月人力資源調查及其附帶專案調查，提供人力結構、就業及失業狀況統計資訊等相關工作，並編印統計分析報告，計編列業務費41,565千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2003","教育訓練費","用途別二級","166","1.派員赴日本研習常住人口就業、失業統計編製方法費用166千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2009","通訊費","用途別二級","1498","2.郵寄各項調查表、調查報告、表件等及公務聯繫電話費1,498千元。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2018","資訊服務費","用途別二級","100","3.人力資源調查網路填報系統維護費100千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2036","按日按件計資酬金","用途別二級","27032","4.按月辦理人力資源調查訪查費、審核費、複查費及指導費等25,385千元；電話複查費77千元；按年辦理相關附帶專案調查訪查費、審核費及複查費1,570千元，合計27,032千元。","","4","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2039","委辦費","用途別二級","1000","5.委託辦理人力資源調查抽樣方法之研究1,000千元。","","5","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2054","一般事務費","用途別二級","10147","6.辦理人力資源調查及其附帶專案調查之各項表件、報告書等印製費830千元；辦理人力資源調查及其附帶專案調查受傷慰問金、製作贈送受訪戶填表紀念品等相關經費9,317千元，合計10,147千元。","","6","","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2072","國內旅費","用途別二級","1410","7.各級調查人員及相關工作人員每月工作聯繫會經費1,300千元；辦理勤前會議及複查業務國內旅費110千元，合計1,410千元。","","7","true","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2081","運費","用途別二級","200","8.人力資源調查及其附帶專案調查相關表件物品託運費200千元。","","8","true","","","","","","",""
"3203101400","國勢普查業務","422,613","06","人力資源及專案調查","2000","業務費","2084","短程車資","用途別二級","12","9.洽公短程車資12千元。","","9","true","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","","","","","分支計畫","15178","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","","","用途別一級","15178","本分支計畫係辦理按月受僱員工薪資調查及其附帶專案調查，以及勞動生產力、多因素生產力等人力需求統計相關工作，計編列業務費15,178千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2009","通訊費","用途別二級","259","1.郵寄各項調查表件、催收函與報告等及公務聯繫電話費259千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2018","資訊服務費","用途別二級","100","2.薪情平臺系統維護費100千元。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2036","按日按件計資酬金","用途別二級","8979","3.按月辦理各行業受僱員工薪資調查訪查費、審核費及指導費等5,950千元；按年辦理相關附帶專案調查訪查費、審核費及複查費3,029千元，合計8,979千元。","","3","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2054","一般事務費","用途別二級","5071","4.辦理受僱員工薪資調查及其附帶專案調查表件印刷費1,862千元；辦理受僱員工薪資調查及其附帶專案調查資料錄製費、受傷慰問金、製作贈送受訪廠商填表紀念品等相關經費3,209千元，合計5,071千元。","","4","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2072","國內旅費","用途別二級","754","5.辦理受僱員工薪資調查及其附帶專案調查勤前會議、督導差旅費150千元；各市縣調查工作人員參加勤前會議差旅費604千元，合計754千元。","","5","","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2081","運費","用途別二級","10","6.受僱員工薪資調查及其附帶專案調查相關表件託運費10千元。","","6","true","","","","","","",""
"3203101400","國勢普查業務","422,613","07","受僱員工薪資調查及生產力統計","2000","業務費","2084","短程車資","用途別二級","5","7.洽公短程車資5千元。","","7","true","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","","","","","分支計畫","17791","","","","","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","","","用途別一級","17791","本分支計畫係綜合評估現行列管統計調查辦理成效，辦理統計調查之審查及輔導，健全統計調查管理制度，以及各項普查暨其補充性專案調查與20餘種國家基礎性調查執行、訓練及管理作業，計編列業務費17,791千元，內容如下：","","0","true","","true","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2009","通訊費","用途別二級","108","1.業務聯繫用電話費及郵資等108千元。","","1","","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2018","資訊服務費","用途別二級","780","2.電腦輔助面訪系統、基層統計調查網作業系統與各機關統計調查查詢系統維護，以及相關資訊設備維修費用780千元。","","2","","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2027","保險費","用途別二級","380","3.辦理統計調查相關保險費380千元。","","3","true","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2030","兼職費","用途別二級","10804","4.基網非專辦統計調查員461人兼職費、工作補助費，以及辦理基網訓練、檢討會聘請講師鐘點費，合計14,624千元。","","","","","true","","true","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2036","按日按件計資酬金","用途別二級","3820","4.基網非專辦統計調查員461人兼職費、工作補助費，以及辦理基網訓練、檢討會聘請講師鐘點費，合計14,624千元。","","","","","true","","true","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2051","物品","用途別二級","396","5.事務用品及耗材396千元，內容如下：(1)消耗品：含影印紙、文具、書刊及碳粉匣等386千元。(2)非消耗品：含事務用具等10千元。","","5","","","","","","","true",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2054","一般事務費","用途別二級","1213","6.統計調查人員保舉與考核獎勵、舉辦統計調查人員業務檢討會、慰問金、購置調查人員所需用品及雜支等1,022千元；召開各項加強統計調查管理措施相關會議及會議資料裝訂費191千元，合計1,213千元。","","7","","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2072","國內旅費","用途別二級","250","7.辦理基網工作會議、統計調查人員調查技術訓練，以及基網資訊設備導入個人電腦例外性管理作業等國內旅費250千元。","","8","true","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2081","運費","用途別二級","20","8.基網相關物品託運費20千元。","","9","true","","","","","","",""
"3203101400","國勢普查業務","422,613","08","各機關統計調查及調查網管理","2000","業務費","2084","短程車資","用途別二級","20","9.洽公短程車資20千元。","","10","true","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","","","","","分支計畫","18465","","","","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","","","用途別一級","18465","本分支計畫為主計人員訓練經費，計編列業務費18,465千元，內容如下：","","0","true","","true","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2006","水電費","用途別二級","1906","1.水電費1,906千元，內容如下：(1)水費54千元。(2)電費1,737千元。(3)其他動力費115千元。","","1","true","","","","","","true",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2009","通訊費","用途別二級","420","2.郵資、電話等通訊費420千元，內容如下：(1)數據通訊費355千元。(2)一般通訊費65千元。","","4","true","","","","","","true",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2018","資訊服務費","用途別二級","250","3.訓練管理資訊系統維護費250千元。","","6","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2021","其他業務租金","用途別二級","109","4.公務所需影印機租金109千元。","","7","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2027","保險費","用途別二級","625","5.約用人員雇主負擔勞健保費等及主計人員訓練園區建築物火災保險費625千元。","","8","true","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2033","約用人員酬金","用途別二級","3538","6.主計人員訓練業務約用人員酬勞費3,538千元。","","9","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2036","按日按件計資酬金","用途別二級","2529","7.按日按件計資酬金2,529千元，內容如下：(1)內、外聘講師鐘點費2,303千元。(2)各種訓練班級考試作業費226千元。","","10","true","","","","","","true",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2051","物品","用途別二級","631","8.物品631千元，內容如下：(1)消耗品包含油料、文具紙張、電腦耗材431千元。(2)非消耗品包含學員康樂藝文活動、炊事及餐飲用具之購置等200千元。","","12","true","","","","","","true",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2054","一般事務費","用途別二級","7057","9.學員、講師膳食費、教材費、交通費3,157千元；訓練園區房務及清潔勤務勞務委外費用、保全費、環境維護及雜支等3,900千元，合計7,057千元。","","14","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2063","房屋建築養護費","用途別二級","342","10.房屋建築維護修繕費及污水處理作業費等342千元。","","15","","","","","","","",""
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2066","器具養護費","用途別二級","111","11.訓練、辦公器具及設施等養護費878千元。","","16","","","true","","","","","true"
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2069","設施及機械設備養護費","用途別二級","767","11.訓練、辦公器具及設施等養護費878千元。","","16","","","true","","","","","true"
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2072","國內旅費","用途別二級","20","12.講座、專家學者往返交通費及辦理訓練業務因公務所需國內旅費及短程車資180千元。","","17","","","true","","","","","true"
"3203101500","主計訓練業務","18,465","01","主計人員訓練","2000","業務費","2084","短程車資","用途別二級","160","12.講座、專家學者往返交通費及辦理訓練業務因公務所需國內旅費及短程車資180千元。","","17","","","true","","","","","true"
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","","","","","分支計畫","31377","","","","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","","","用途別一級","31377","本分支計畫係辦理中央與地方之主計相關資訊作業之系統規劃、分析、設計、功能維護、推廣訓練及諮詢服務，計編列業務費31,377千元，內容如下：","","0","true","","true","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2003","教育訓練費","用途別二級","200","1.辦理中央及地方公務機關、營業基金、非營業特種基金之歲計會計及財政系統等推廣訓練、業務研討、座談會等費用200千元。","","1","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2018","資訊服務費","用途別二級","30325","2.辦理中央與市縣及鄉鎮市地方公務機關、營業基金、非營業特種基金之歲計會計系統軟體維護、上線輔導推動、智能與文字客服諮詢服務等30,325千元(含資通安全經費1,075千元)。","","2","","","","","","","",""
